SK_ID_CURR,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE
100154,0,F,-18977,-11160,112705.18,478982.86,39937.97,Higher education,Married,House / apartment,Working,0.361,0.47,0.352,5,0.1734,2,0.8501,0.0102,0.1
100155,1,M,-13049,-1685,142974.22,651764.09,29066.55,Higher education,Single / not married,House / apartment,Pensioner,0.3023,0.3301,0.4199,1,0.0313,2,0.8261,0.3652,8.2
100156,0,F,-24125,-4208,389399.64,1061297.77,49733.41,Incomplete higher,Single / not married,House / apartment,Working,0.4856,0.5879,0.5516,2,0.3384,2,0.7115,0.185,0.04
100157,1,F,-11537,-487,158205.64,783085.69,29659.39,Higher education,Married,House / apartment,Working,0.4185,0.4894,0.6953,1,0.2198,2,0.5663,0.4905,2.63
100158,0,F,-16099,-13342,252838.63,1277492.36,47840.16,Secondary,Married,House / apartment,Commercial associate,0.4695,0.4384,0.418,5,0.0531,0,0.5876,0.2394,4.07
100159,0,F,-22298,-4355,111902.97,236940.51,16417.76,Secondary,Civil marriage,House / apartment,Working,0.4642,0.8545,0.4876,3,0.0142,2,0.7189,0.2275,1.26
100160,0,F,-8683,-11959,76747.87,381791.04,15272.32,Higher education,Married,House / apartment,Working,0.6083,0.7509,0.2937,4,0.0622,2,0.7422,0.025,0.41
100161,0,F,-14517,-6214,86611.32,370137.11,12899.3,Lower secondary,Married,House / apartment,Commercial associate,0.5757,0.629,0.6397,7,0.1572,4,0.862,0.3536,2.8
100162,0,F,-15872,-1810,98826.95,342395.25,22747.06,Higher education,Single / not married,Rented apartment,State servant,0.2303,0.4067,0.7075,1,0.1221,1,0.7927,0.1096,1.9
100163,0,F,-21123,-5018,474804.47,2376930.02,149699.02,Higher education,Married,House / apartment,Working,0.4936,0.7111,0.4956,2,0.0546,5,0.9452,0.0361,0.78
100164,0,F,-21389,365243,93735.97,194364.39,17106.85,Incomplete higher,Civil marriage,House / apartment,Working,0.5156,0.5969,0.3526,2,0.0966,2,0.9127,0.0533,1.13
100165,0,F,-21553,-7430,233554.11,725872.24,24269.09,Higher education,Civil marriage,Rented apartment,State servant,0.5311,0.7692,0.469,5,0.1299,0,0.8046,0.1917,0.88
100166,0,F,-13713,-4783,89625.04,494537.55,17063.42,Lower secondary,Married,Municipal apartment,Working,0.5807,0.5372,0.4509,3,0.1414,3,0.914,0.3009,6.71
100167,0,M,-16092,-9872,245822.54,527165.95,22343.54,Secondary,Single / not married,Rented apartment,Working,0.4812,0.3101,0.4685,3,0.2474,3,0.8995,0.056,1.14
100168,1,F,-7784,-10658,181992.91,1032899.62,121194.88,Higher education,Married,With parents,Pensioner,0.5878,0.238,0.6234,1,0.0437,0,0.6149,0.2157,0.02
100169,0,F,-22014,-2268,135110.62,585223.02,30345.63,Higher education,Civil marriage,Municipal apartment,Working,0.5528,0.9463,0.222,4,0.0144,4,0.713,0.0468,0.61
100170,0,F,-12723,-7648,144001.73,220350.24,8100.92,Secondary,Married,House / apartment,Commercial associate,0.4926,0.5257,0.3514,3,0.2673,2,0.9904,0.1005,1.14
100171,0,F,-15659,-8449,102730.75,225997.11,22695.84,Secondary,Civil marriage,House / apartment,Working,0.478,0.4841,0.2962,1,0.0396,4,0.7919,0.0131,0.17
100172,0,M,-19500,-3896,188214.91,326518.73,18933.51,Secondary,Single / not married,With parents,Working,0.49,0.5008,0.5644,3,0.0328,4,0.8279,0.006,0.08
100173,0,F,-21188,-11267,114663.74,570401.19,56800.36,Secondary,Single / not married,Rented apartment,Commercial associate,0.5846,0.4285,0.5032,2,0.3422,0,0.8718,0.0565,0.4
100174,0,M,-8838,-3369,75050.52,198441.03,7162.22,Secondary,Widow,Municipal apartment,Working,0.2673,0.5289,0.4,4,0.1291,0,0.7941,0.1055,0.58
100175,0,F,-21021,-12723,72921.17,296329.8,13491.84,Secondary,Married,House / apartment,Working,0.6431,0.7492,0.6761,2,0.1523,2,0.6624,0.0133,0.33
100176,0,F,-14024,-6679,161930.64,862770.89,39861.5,Secondary,Married,House / apartment,Working,0.473,0.5283,0.8022,1,0.0743,0,0.7829,0.435,5.02
100177,0,M,-14771,-5343,350985.5,1951352.85,130360.31,Secondary,Married,House / apartment,Self-employed,0.4303,0.4152,0.7108,2,0.1736,1,0.7139,0.2165,0.03
100178,0,M,-9681,-9722,160812.66,849777.42,50071.29,Lower secondary,Single / not married,House / apartment,Pensioner,0.56,0.5813,0.4426,3,0.0773,2,0.8509,0.0452,0.6
100179,0,M,-20119,-9047,137964.12,519082.61,21058.34,Secondary,Married,House / apartment,Working,0.3081,0.6156,0.3932,3,0.0631,3,0.7971,0.0739,1.62
100180,0,M,-15811,-7427,172336.52,369097.38,37069.53,Higher education,Married,House / apartment,Pensioner,0.4785,0.7365,0.3629,5,0.3191,1,0.9545,0.2397,0.44
100181,0,M,-9157,-10025,302035.84,925381.92,39649.52,Secondary,Married,House / apartment,Pensioner,0.4577,0.6893,0.3255,0,0.0244,1,0.7386,0.0089,0.19
100182,0,F,-9830,-3811,166152.34,499616.68,26389.06,Secondary,Widow,House / apartment,Pensioner,0.7664,0.3677,0.4355,1,0.0695,3,0.7199,0.1608,3.97
100183,0,F,-20203,-11808,117476.08,699904.55,40749.98,Higher education,Married,House / apartment,Working,0.7052,0.4606,0.569,1,0.0121,1,0.7254,0.143,1.19
100184,0,F,-9250,-9051,270616.72,1388493.14,63299.88,Incomplete higher,Married,House / apartment,Pensioner,0.4299,0.6639,0.5635,3,0.1295,2,0.6229,0.1753,1.66
100185,0,F,-16622,-3109,186430.92,550261.07,65617.69,Secondary,Single / not married,House / apartment,Commercial associate,0.4319,0.3588,0.4917,1,0.0837,3,0.5464,0.138,0.21
100186,0,M,-19780,-14584,342718.88,1150420.33,58431.49,Secondary,Married,House / apartment,Working,0.5598,0.6714,0.4419,1,0.273,1,0.626,0.0447,0.57
100187,0,M,-23611,-12635,162881.62,443446.46,21648.67,Higher education,Married,House / apartment,State servant,0.3946,0.4793,0.6056,2,0.1106,0,0.8645,0.1106,0.66
100188,0,F,-10125,-2579,75097.46,248979.2,23803.72,Secondary,Married,House / apartment,Commercial associate,0.4468,0.3907,0.3431,3,0.1405,1,0.9112,0.0525,1.02
100189,0,F,-12591,-11454,69391.0,129147.92,12211.33,Lower secondary,Married,Rented apartment,Working,0.5358,0.5497,0.3913,3,0.3201,3,0.5805,0.1553,3.34
100190,0,M,-10068,-7714,365130.59,1919704.83,116562.98,Higher education,Married,House / apartment,Pensioner,0.3866,0.4785,0.573,1,0.2007,3,0.5246,0.0868,0.33
100191,0,F,-23035,-11235,380034.06,1480569.07,52343.04,Secondary,Married,House / apartment,Working,0.4295,0.4663,0.7616,4,0.1114,2,0.9267,0.0744,1.28
100192,0,F,-17897,-5484,133420.95,563408.63,26312.99,Secondary,Civil marriage,Municipal apartment,Pensioner,0.4323,0.5503,0.6439,3,0.1546,1,0.7138,0.0291,0.33
100193,0,F,-24886,-3568,119282.15,284557.99,14016.07,Higher education,Married,House / apartment,Pensioner,0.4755,0.6942,0.5637,4,0.085,1,0.7056,0.1118,0.18
100194,0,F,-8079,-3188,328993.86,1162413.26,39500.75,Secondary,Separated,House / apartment,Commercial associate,0.6136,0.6886,0.552,1,0.0585,2,0.7615,0.0298,0.01
100195,0,F,-19924,-963,80107.51,286816.65,14445.95,Higher education,Married,House / apartment,Working,0.59,0.6771,0.5875,3,0.161,1,0.7661,0.0123,0.07
100196,0,F,-7890,-12782,90030.17,174175.47,20313.54,Secondary,Married,Rented apartment,State servant,0.5209,0.4303,0.1842,0,0.2108,4,0.7697,0.2179,1.39
100197,0,F,-9250,-4563,209783.17,343486.66,13006.38,Secondary,Married,House / apartment,Working,0.5368,0.5579,0.4608,2,0.1795,3,0.8801,0.3473,3.44
100198,0,F,-15016,-13983,118535.43,507424.86,17469.41,Secondary,Married,House / apartment,Working,0.5413,0.3007,0.7212,1,0.0922,0,0.7198,0.3406,3.43
100199,0,F,-13860,-3297,146852.36,598058.81,20376.99,Secondary,Married,House / apartment,State servant,0.7495,0.4119,0.6579,2,0.0042,1,0.8027,0.073,0.8
100200,0,F,-13829,-5112,134605.88,593162.19,46896.25,Secondary,Single / not married,Rented apartment,Commercial associate,0.4029,0.4744,0.2225,3,0.1874,0,0.4748,0.0153,0.21
100201,0,M,-8513,-12833,177311.97,980914.02,49162.76,Secondary,Single / not married,Rented apartment,Pensioner,0.5841,0.4273,0.4143,3,0.0513,2,0.7555,0.0382,0.24
100202,0,M,-17040,-5070,319373.01,1913865.85,112975.31,Higher education,Widow,House / apartment,Pensioner,0.5743,0.4983,0.4836,3,0.1038,2,0.9272,0.1282,1.57
100203,0,F,-13393,365243,154789.54,816747.42,46137.25,Secondary,Civil marriage,Rented apartment,State servant,0.2844,0.6078,0.2225,2,0.1201,2,0.888,0.1213,2.63
100204,0,M,-25068,-1339,209853.79,336646.73,22345.38,Secondary,Widow,House / apartment,Working,0.8552,0.5525,0.7393,2,0.0593,3,0.607,0.1268,1.04
100205,0,F,-21420,-13930,47686.58,137402.98,15957.63,Secondary,Married,House / apartment,State servant,0.3549,0.5438,0.457,0,0.0667,3,0.555,0.0198,0.23
100206,1,M,-15074,-9019,143373.0,716748.48,57686.13,Secondary,Married,House / apartment,Self-employed,0.7599,0.3457,0.4151,1,0.1807,1,0.5444,0.1266,1.9
100207,0,M,-20990,-10954,92616.57,514517.18,51765.94,Secondary,Married,House / apartment,Working,0.4854,0.5609,0.3385,2,0.0128,0,0.8802,0.22,3.84
100208,0,F,-17602,-387,75331.44,422124.75,22587.84,Incomplete higher,Married,House / apartment,State servant,0.5093,0.5433,0.5676,3,0.1003,0,0.6938,0.0852,1.31
100209,0,F,-16159,-14083,90854.64,410624.69,34167.58,Higher education,Separated,House / apartment,Working,0.4773,0.2181,0.4513,1,0.2947,2,0.7197,0.0762,1.3
100210,0,F,-23740,-7244,122544.82,650870.74,34194.17,Higher education,Single / not married,House / apartment,Commercial associate,0.4355,0.3036,0.1773,1,0.0119,2,0.7359,0.1256,0.11
100211,0,M,-17806,-3092,243712.96,541120.47,43627.31,Lower secondary,Widow,With parents,State servant,0.1725,0.4925,0.6958,4,0.4094,2,0.6411,0.0319,0.03
100212,0,F,-15941,-2231,71003.47,231933.08,10085.92,Secondary,Married,House / apartment,Pensioner,0.5965,0.5476,0.6669,5,0.0448,3,0.9876,0.0996,0.06
100213,0,M,-17434,-1271,149768.69,280953.78,9955.68,Higher education,Married,Rented apartment,Pensioner,0.1563,0.4602,0.579,2,0.2117,2,0.8754,0.005,0.09
100214,0,F,-21270,-9815,112837.82,316574.51,15196.95,Secondary,Married,House / apartment,Working,0.5295,0.4502,0.5899,3,0.1675,1,0.4907,0.0789,1.79
100215,1,F,-20561,-3108,122980.34,614068.64,59702.51,Secondary,Married,With parents,Commercial associate,0.4174,0.477,0.6952,2,0.3006,2,0.4355,0.1797,2.43
100216,0,F,-17112,-13562,255637.78,597761.55,52119.28,Secondary,Single / not married,House / apartment,Working,0.2169,0.4516,0.2204,1,0.1036,3,0.9079,0.1589,3.89
100217,1,M,-10461,-3324,197988.35,958433.11,36866.94,Higher education,Widow,Rented apartment,Self-employed,0.3345,0.4665,0.4006,3,0.2503,2,0.7422,0.3645,0.26
100218,0,M,-18696,-1296,307296.68,1523453.9,88809.28,Higher education,Married,House / apartment,Working,0.2925,0.4723,0.5347,5,0.1108,2,0.75,0.2443,5.58
100219,0,F,-15002,-12449,135269.16,738461.4,32118.5,Secondary,Single / not married,With parents,Pensioner,0.5773,0.7035,0.6353,2,0.1565,0,0.7547,0.0619,1.41
100220,0,F,-23977,-11355,100431.54,587781.36,25680.18,Incomplete higher,Married,House / apartment,Working,0.8407,0.6173,0.5804,1,0.0282,1,0.7697,0.1414,0.36
100221,0,F,-23547,-7575,130206.59,633072.12,49892.5,Secondary,Married,Rented apartment,Commercial associate,0.5045,0.3543,0.4092,0,0.0092,2,0.6844,0.0498,0.98
100222,0,M,-7312,-12126,168278.1,763925.03,52915.16,Secondary,Married,With parents,Pensioner,0.4523,0.6298,0.5332,0,0.1222,0,0.7103,0.1622,2.52
100223,0,F,-25168,-10599,162285.98,815754.02,34228.27,Secondary,Separated,With parents,Working,0.676,0.4799,0.285,2,0.0793,1,0.8467,0.2882,3.79
100224,1,M,-23413,-2572,81112.03,190737.96,23086.78,Incomplete higher,Married,House / apartment,Commercial associate,0.3881,0.6378,0.6568,2,0.1083,3,0.4706,0.5616,10.49
100225,0,F,-23524,-6070,154781.45,746770.18,39779.09,Secondary,Married,House / apartment,State servant,0.6893,0.5524,0.3692,3,0.1912,2,0.6216,0.0048,0.04
100226,0,F,-16201,-13470,166962.68,933709.23,85177.65,Higher education,Married,Rented apartment,Working,0.6123,0.8044,0.6851,0,0.1875,2,0.7387,0.2705,2.35
100227,0,F,-12138,-9899,588075.56,2081509.86,108144.46,Secondary,Married,House / apartment,Working,0.4336,0.3073,0.2812,1,0.0501,0,0.4994,0.1115,1.36
100228,0,F,-18151,-9065,413438.7,661160.72,35282.68,Secondary,Married,House / apartment,Commercial associate,0.3272,0.3531,0.6897,5,0.1089,2,0.7449,0.3039,3.94
100229,0,F,-23093,-2588,92107.91,277744.45,13763.05,Secondary,Married,House / apartment,Self-employed,0.4112,0.5263,0.3961,2,0.0052,2,0.735,0.1147,2.35
100230,0,F,-15349,-7810,125735.92,243252.44,15431.86,Secondary,Married,House / apartment,Working,0.6953,0.3782,0.5461,2,0.004,1,0.7556,0.283,2.47
100231,1,M,-24923,-2420,65848.17,284377.17,21802.14,Secondary,Single / not married,Rented apartment,Commercial associate,0.7869,0.2941,0.4241,3,0.0367,2,0.6125,0.7098,12.97
100232,0,F,-11966,-9802,106415.99,559379.0,30496.11,Higher education,Civil marriage,Municipal apartment,Working,0.4446,0.499,0.6321,2,0.1662,5,0.9242,0.0139,0.3
100233,0,F,-22556,-3243,175182.36,334809.8,18342.39,Lower secondary,Single / not married,House / apartment,Working,0.3641,0.3627,0.7603,1,0.1091,1,0.9188,0.0689,0.44
100234,1,F,-8480,-4206,285849.15,978596.9,53558.42,Secondary,Single / not married,Municipal apartment,State servant,0.4779,0.4662,0.3374,3,0.3562,3,0.7599,0.3428,7.17
100235,0,M,-22313,-8374,98617.49,446426.09,22614.87,Secondary,Civil marriage,House / apartment,Working,0.5136,0.5282,0.5908,2,0.0586,4,0.5976,0.2962,2.46
100236,0,F,-24203,-370,102766.99,573802.63,30791.35,Higher education,Married,House / apartment,State servant,0.3293,0.4056,0.5866,3,0.057,1,0.7165,0.3912,8.14
100237,0,M,-19864,-10213,45206.27,112646.43,7261.2,Higher education,Married,House / apartment,Working,0.4023,0.4063,0.5001,1,0.0411,2,0.4735,0.1264,3.04
100238,0,F,-18458,-6453,134663.42,521975.03,36508.79,Higher education,Married,House / apartment,Working,0.7257,0.4478,0.5753,5,0.0364,1,0.8179,0.1032,1.01
100239,0,F,-14659,-7479,82098.26,129505.8,5362.57,Secondary,Single / not married,House / apartment,Working,0.8211,0.3958,0.5719,0,0.092,2,0.6544,0.045,0.57
100240,0,M,-22922,-10852,110063.01,358342.37,17961.25,Secondary,Civil marriage,House / apartment,State servant,0.6817,0.4679,0.4703,1,0.0773,0,0.8349,0.0518,0.04
100241,0,F,-9564,-11247,90919.21,277569.6,26652.96,Incomplete higher,Married,House / apartment,Pensioner,0.3855,0.5813,0.4332,3,0.2806,1,0.7292,0.2705,0.81
100242,0,F,-12501,-13412,139826.21,321251.74,25601.27,Secondary,Widow,With parents,Commercial associate,0.4606,0.5601,0.5488,6,0.0366,0,0.871,0.2096,2.72
100243,0,M,-9645,-2625,56007.98,120119.41,6572.66,Secondary,Widow,Rented apartment,Working,0.7084,0.1958,0.5776,3,0.0919,0,0.658,0.0399,0.39
100244,1,F,-12272,-6279,65717.8,207755.51,23878.87,Secondary,Civil marriage,Municipal apartment,Working,0.3339,0.3766,0.5869,3,0.1951,3,0.7787,0.295,4.33
100245,0,F,-16659,-1392,475007.52,843224.0,78298.85,Higher education,Widow,House / apartment,Working,0.4179,0.7092,0.4825,1,0.139,3,0.9625,0.0142,0.17
100246,1,M,-13305,-3849,72541.75,404687.38,36818.91,Higher education,Married,House / apartment,Working,0.1848,0.6076,0.5493,2,0.0542,2,0.4462,0.2479,3.76
100247,0,F,-14820,-8054,80560.84,466595.89,17216.97,Higher education,Married,House / apartment,Working,0.7281,0.3551,0.2041,2,0.0564,0,0.7526,0.0061,0.0
100248,0,F,-11432,-1916,404457.7,2177428.34,132831.77,Higher education,Married,House / apartment,Commercial associate,0.6308,0.6157,0.4555,3,0.0803,1,0.9561,0.1099,0.37
100249,0,F,-13609,-6506,727803.91,1103793.28,40951.41,Higher education,Separated,House / apartment,Self-employed,0.8021,0.4274,0.4213,2,0.126,2,0.4611,0.3282,1.46
100250,0,F,-16206,-13658,77314.62,235953.58,14699.23,Incomplete higher,Married,Municipal apartment,Working,0.412,0.4971,0.6205,2,0.0891,1,0.6357,0.0594,0.07
100251,0,F,-11123,-1035,120266.22,416672.89,17689.51,Secondary,Widow,Rented apartment,Working,0.587,0.4633,0.6918,2,0.1583,1,0.6684,0.17,1.36
100252,0,M,-24044,-3371,177700.63,529733.52,27187.85,Secondary,Single / not married,House / apartment,Pensioner,0.4329,0.5898,0.3339,4,0.1672,0,0.9571,0.1063,1.73
100253,0,M,-23345,-4126,381087.28,1943607.45,149090.02,Secondary,Civil marriage,House / apartment,Commercial associate,0.4033,0.5402,0.7811,1,0.0043,2,0.7524,0.1194,0.18
100254,1,F,-22968,-13301,85581.86,388439.2,13946.64,Secondary,Married,House / apartment,Working,0.4616,0.4465,0.489,7,0.0906,2,0.4624,0.051,1.07
100255,0,M,-7326,-10722,128681.7,306024.93,11222.51,Incomplete higher,Married,With parents,State servant,0.5237,0.3356,0.3223,0,0.0562,2,0.8585,0.2469,6.08
100256,0,F,-16154,-2682,225829.52,426787.49,17445.5,Secondary,Married,House / apartment,Working,0.4095,0.3886,0.8002,2,0.0159,2,0.6627,0.0764,0.54
100257,0,F,-21520,-10231,187048.15,785523.5,34746.98,Higher education,Single / not married,House / apartment,Working,0.6802,0.7595,0.4086,1,0.3828,1,0.8315,0.0031,0.01
100258,0,M,-13537,-264,119744.33,634115.98,35727.9,Incomplete higher,Married,House / apartment,Commercial associate,0.2082,0.5968,0.4726,3,0.2241,1,0.9682,0.0443,0.27
100259,0,F,-11441,-11652,136816.7,595616.47,54498.83,Secondary,Married,House / apartment,Working,0.2239,0.3432,0.7039,4,0.0235,0,0.6595,0.2607,6.4
100260,0,F,-18240,-3273,69134.37,179991.63,10434.48,Secondary,Single / not married,House / apartment,Commercial associate,0.1361,0.5172,0.5333,2,0.0397,4,0.8177,0.0148,0.35
100261,0,F,-7344,-10393,129185.47,517810.52,21609.98,Higher education,Married,House / apartment,Working,0.3568,0.4105,0.7392,2,0.0028,2,0.4665,0.2471,1.64
100262,0,M,-18250,-7194,127196.3,494632.44,26660.07,Higher education,Civil marriage,House / apartment,Commercial associate,0.584,0.556,0.4209,0,0.0203,2,0.848,0.0203,0.19
100263,0,F,-15374,-10709,167325.02,843545.5,28479.61,Higher education,Married,House / apartment,Commercial associate,0.4977,0.3022,0.3309,0,0.236,2,0.8182,0.1369,3.4
100264,0,F,-19529,-5091,108507.01,370673.64,16966.01,Secondary,Married,House / apartment,Self-employed,0.1755,0.4668,0.678,3,0.0271,1,0.7252,0.0881,1.19
100265,0,F,-19512,-7751,190869.68,905660.73,78415.74,Secondary,Married,Rented apartment,State servant,0.5695,0.3825,0.3554,7,0.2636,2,0.9329,0.0474,0.68
100266,0,F,-16879,-13252,257041.72,685955.97,70563.4,Higher education,Widow,House / apartment,Self-employed,0.45,0.6841,0.6722,2,0.2747,0,0.6203,0.1001,2.43
100267,1,M,-17740,-11720,160409.65,257835.28,20258.21,Incomplete higher,Married,Rented apartment,State servant,0.3178,0.2081,0.4488,3,0.3281,1,0.6508,0.2802,0.23
100268,1,F,-7778,-7958,178700.42,887064.86,44585.64,Incomplete higher,Single / not married,House / apartment,Pensioner,0.4092,0.4102,0.176,5,0.2477,1,0.6967,0.1248,3.1
100269,0,M,-24850,-13470,151635.58,900530.08,30765.55,Higher education,Civil marriage,House / apartment,Commercial associate,0.6189,0.2981,0.2453,2,0.0933,2,0.6871,0.0148,0.35
100270,1,F,-8660,-1719,147273.46,874637.4,29410.62,Secondary,Single / not married,House / apartment,Commercial associate,0.3905,0.4499,0.4157,3,0.3187,2,0.8833,0.1968,3.24
100271,0,F,-24767,-10223,99026.53,483238.25,19487.41,Secondary,Married,House / apartment,Commercial associate,0.7052,0.4393,0.6009,2,0.022,2,0.9814,0.077,0.41
100272,0,F,-24715,-9129,175268.06,789631.83,59243.12,Secondary,Married,Municipal apartment,Working,0.1665,0.2335,0.5522,0,0.0944,2,0.787,0.3796,9.4
100273,0,F,-20140,-3746,139593.84,444560.72,14898.22,Higher education,Widow,Rented apartment,Self-employed,0.4893,0.4396,0.7539,3,0.0168,2,0.6144,0.2371,4.47
100274,0,M,-20646,-5678,465674.69,2636064.94,92010.06,Higher education,Single / not married,House / apartment,Working,0.6898,0.594,0.5062,3,0.1383,4,0.6883,0.2051,4.82
100275,0,M,-7836,-5924,349879.89,1281597.16,57371.79,Secondary,Married,House / apartment,Working,0.5252,0.2901,0.6352,3,0.0416,1,0.7155,0.1801,1.56
100276,0,M,-24259,-9912,182082.58,868951.46,104110.57,Secondary,Single / not married,House / apartment,Working,0.575,0.2337,0.5354,3,0.0509,2,0.8971,0.1095,1.91
100277,0,M,-16749,-9120,96791.89,392134.84,29046.8,Higher education,Married,House / apartment,Working,0.7708,0.2839,0.7797,1,0.2111,2,0.9284,0.1578,3.89
100278,0,M,-13372,-11478,79871.45,442182.15,23665.13,Secondary,Civil marriage,House / apartment,Commercial associate,0.3629,0.2315,0.581,1,0.0172,1,0.7102,0.2357,4.11
100279,0,M,-19279,-9595,283545.71,1305000.27,89696.98,Lower secondary,Single / not married,House / apartment,Working,0.4833,0.3995,0.6933,2,0.069,2,0.7502,0.0063,0.04
100280,0,F,-16867,365243,170163.0,490170.2,22818.48,Secondary,Single / not married,House / apartment,State servant,0.3474,0.3272,0.6906,3,0.3137,2,0.6669,0.142,0.04
100281,0,F,-13767,-12115,191775.15,1078067.82,52457.98,Lower secondary,Single / not married,House / apartment,Commercial associate,0.5454,0.5413,0.3908,6,0.2455,3,0.7814,0.204,4.54
100282,0,F,-13058,-8419,56414.29,129539.51,4373.46,Secondary,Married,House / apartment,Pensioner,0.5066,0.5734,0.2858,1,0.0107,2,0.644,0.2215,3.93
100283,0,F,-9413,-270,245264.17,602733.58,34208.83,Higher education,Widow,Municipal apartment,Pensioner,0.7215,0.5972,0.689,2,0.0012,1,0.8086,0.0769,0.57
100284,0,F,-23556,365243,189081.08,589192.14,68124.03,Incomplete higher,Separated,House / apartment,Commercial associate,0.6358,0.2615,0.3822,5,0.0571,4,0.4957,0.0413,0.26
